t,seq,frame_age_ms,round,hold,cued_label,cued_name,phase,hand_detected,bbox_area,delta_s,svm_label,svm_name,svm_prob,svm_margin,rule_raw,rule_name,rule_conf,fb_stable_count,battery
1789909027.2670717,3172,4.28,1,11,0,CENTER,hold,1,0.06853272,-0.007476,,,,,DOWN,DOWN,0.8019,46,94.0
1789909027.3284874,3174,3.12,1,11,0,CENTER,hold,1,0.06732345,-0.017645,,,,,DOWN,DOWN,0.8043,47,94.0
1789909027.4368198,3176,7.79,1,11,0,CENTER,hold,1,0.06613797,-0.017609,,,,,DOWN,DOWN,0.7955,48,94.0
1789909027.4993658,3178,2.08,1,11,0,CENTER,hold,1,0.06534297,-0.01202,,,,,DOWN,DOWN,0.7936,49,94.0
1789909027.6082153,3180,11.9,1,11,0,CENTER,hold,1,0.06508588,-0.003934,,,,,DOWN,DOWN,0.7938,50,94.0
1789909027.6693163,3182,9.02,1,11,0,CENTER,hold,1,0.06557312,0.007486,,,,,DOWN,DOWN,0.7948,50,94.0
1789909027.763093,3184,1.0,1,11,0,CENTER,hold,1,0.06540644,-0.002542,,,,,DOWN,DOWN,0.7946,50,94.0
1789909027.839508,3186,12.5,1,11,0,CENTER,hold,1,0.06530134,-0.001607,,,,,DOWN,DOWN,0.7942,50,94.0
1789909027.9331264,3188,3.03,1,11,0,CENTER,hold,1,0.06562852,0.00501,,,,,DOWN,DOWN,0.795,50,94.0
1789909028.0081663,3190,11.93,1,11,0,CENTER,hold,1,0.06607756,0.006842,,,,,DOWN,DOWN,0.7948,50,94.0
1789909028.1022506,3192,9.12,1,11,0,CENTER,hold,1,0.06616326,0.001297,,,,,DOWN,DOWN,0.7961,50,94.0
1789909028.1639175,3194,1.03,1,11,0,CENTER,hold,1,0.06589553,-0.004046,,,,,DOWN,DOWN,0.7949,50,94.0
1789909028.3345695,3198,2.03,1,11,0,CENTER,hold,1,0.06538088,-0.00781,,,,,DOWN,DOWN,0.7872,50,94.0
1789909028.4432151,3200,13.93,1,11,0,CENTER,hold,1,0.06468624,-0.010625,,,,,DOWN,DOWN,0.7861,50,94.0
1789909028.5033016,3202,7.98,1,11,0,CENTER,hold,1,0.06455064,-0.002096,,,,,DOWN,DOWN,0.7859,50,94.0
1789909028.6119328,3204,15.28,1,11,0,CENTER,hold,1,0.06476323,0.003293,,,,,DOWN,DOWN,0.7856,50,94.0
1789909028.8746517,3210,1.0,1,11,0,CENTER,hold,1,0.06386503,-0.013869,,,,,DOWN,DOWN,0.7838,50,94.0
1789909029.0298696,3214,14.61,1,11,0,CENTER,hold,1,0.06383492,-0.000471,,,,,DOWN,DOWN,0.7787,50,94.0
1789909029.182155,3218,6.15,1,11,0,CENTER,hold,1,0.06323958,-0.009326,,,,,DOWN,DOWN,0.7807,50,94.0
1789909029.3550038,3222,0.97,1,11,0,CENTER,hold,1,0.06180706,-0.022652,,,,,DOWN,DOWN,0.785,50,94.0
1789909029.493884,3224,3.42,1,11,0,CENTER,hold,1,0.06007941,-0.027952,,,,,DOWN,DOWN,0.7824,50,94.0
1789909029.5241325,3226,28.22,1,11,0,CENTER,hold,1,0.05827267,-0.030072,,,,,DOWN,DOWN,0.7786,50,94.0
1789909029.6163337,3228,7.3,1,11,0,CENTER,hold,1,0.05712994,-0.01961,,,,,DOWN,DOWN,0.7719,50,94.0
1789909029.7230163,3230,10.19,1,11,0,CENTER,hold,1,0.05707264,-0.001003,,,,,DOWN,DOWN,0.7671,50,94.0
1789909029.7682784,3232,7.24,1,11,0,CENTER,hold,1,0.05690913,-0.002865,,,,,DOWN,DOWN,0.7628,50,94.0
1789909029.831455,3234,2.99,1,11,0,CENTER,hold,1,0.05650752,-0.007057,,,,,DOWN,DOWN,0.7504,50,94.0
1789909030.1079729,3240,12.9,1,11,0,CENTER,hold,1,0.05647024,-0.00066,,,,,DOWN,DOWN,0.7503,50,94.0
1789909030.4298162,3248,3.03,1,11,0,CENTER,hold,1,0.05649918,0.000513,,,,,DOWN,DOWN,0.7473,50,94.0
1789909030.599072,3252,3.99,1,11,0,CENTER,hold,1,0.05635676,-0.002521,,,,,DOWN,DOWN,0.7418,50,94.0
1789909030.7221181,3254,5.86,1,11,0,CENTER,hold,1,0.05637012,0.000237,,,,,DOWN,DOWN,0.7364,50,94.0
1789909030.8918574,3258,7.25,1,11,0,CENTER,hold,1,0.05603524,-0.005941,,,,,DOWN,DOWN,0.7361,50,94.0
1789909031.353646,3270,13.02,1,11,0,CENTER,hold,1,0.05611544,0.001431,,,,,DOWN,DOWN,0.7413,50,94.0
1789909031.4938748,3272,2.02,1,11,0,CENTER,hold,1,0.05589854,-0.003865,,,,,DOWN,DOWN,0.7412,50,94.0
1789909031.5240178,3274,26.18,1,11,0,CENTER,hold,1,0.05597409,0.001351,,,,,DOWN,DOWN,0.7461,50,94.0
1789909031.6650505,3278,2.99,1,11,0,CENTER,hold,1,0.05645994,0.00868,,,,,DOWN,DOWN,0.7556,50,94.0
1789909031.80339,3280,2.0,1,11,0,CENTER,hold,1,0.05628432,-0.003111,,,,,DOWN,DOWN,0.7494,50,94.0
1789909031.955965,3282,1.0,1,11,0,CENTER,hold,1,0.05622697,-0.001019,,,,,DOWN,DOWN,0.7535,50,94.0
1789909032.0961325,3288,1.0,1,11,0,CENTER,hold,1,0.0565256,0.005311,,,,,DOWN,DOWN,0.7598,50,94.0
1789909032.1731532,3290,7.02,1,11,0,CENTER,hold,1,0.05669959,0.003078,,,,,DOWN,DOWN,0.7682,50,94.0
1789909037.3416262,3414,14.98,1,12,4,DOWN,hold,1,0.10067109,0.007765,,,,,DOWN,DOWN,1.0,50,94.0
1789909037.4326065,3416,5.95,1,12,4,DOWN,hold,1,0.10161178,0.009344,,,,,DOWN,DOWN,1.0,50,94.0
1789909037.4945378,3418,0.0,1,12,4,DOWN,hold,1,0.10253338,0.00907,,,,,DOWN,DOWN,1.0,50,94.0
1789909037.6033604,3420,7.79,1,12,4,DOWN,hold,1,0.10267642,0.001395,,,,,DOWN,DOWN,1.0,50,94.0
1789909037.664067,3422,1.04,1,12,4,DOWN,hold,1,0.10259652,-0.000778,,,,,DOWN,DOWN,1.0,50,94.0
1789909037.7736714,3424,10.26,1,12,4,DOWN,hold,1,0.10256848,-0.000273,,,,,DOWN,DOWN,1.0,50,94.0
1789909037.8338668,3426,7.13,1,12,4,DOWN,hold,1,0.10212185,-0.004355,,,,,DOWN,DOWN,1.0,50,94.0
1789909037.9400828,3428,10.22,1,12,4,DOWN,hold,1,0.10094123,-0.011561,,,,,DOWN,DOWN,1.0,50,94.0
1789909038.0021765,3430,5.9,1,12,4,DOWN,hold,1,0.1007851,-0.001547,,,,,DOWN,DOWN,1.0,50,94.0
1789909038.096136,3432,1.03,1,12,4,DOWN,hold,1,0.10024881,-0.005321,,,,,DOWN,DOWN,1.0,50,94.0
1789909038.1737225,3434,11.06,1,12,4,DOWN,hold,1,0.1001961,-0.000526,,,,,DOWN,DOWN,1.0,50,94.0
1789909038.3275971,3438,1.99,1,12,4,DOWN,hold,1,0.09903605,-0.011578,,,,,DOWN,DOWN,1.0,50,94.0
1789909038.436153,3440,8.01,1,12,4,DOWN,hold,1,0.09826169,-0.007819,,,,,DOWN,DOWN,1.0,50,94.0
1789909038.497608,3442,4.11,1,12,4,DOWN,hold,1,0.09815749,-0.00106,,,,,DOWN,DOWN,1.0,50,94.0
1789909038.6051257,3444,5.85,1,12,4,DOWN,hold,1,0.09859491,0.004456,,,,,DOWN,DOWN,1.0,50,94.0
1789909038.668448,3446,8.87,1,12,4,DOWN,hold,1,0.09977179,0.011937,,,,,DOWN,DOWN,1.0,50,94.0
1789909038.7771397,3448,14.21,1,12,4,DOWN,hold,1,0.09955599,-0.002163,,,,,DOWN,DOWN,1.0,50,94.0
1789909038.8384924,3450,9.16,1,12,4,DOWN,hold,1,0.10009256,0.00539,,,,,DOWN,DOWN,1.0,50,94.0
1789909038.931578,3452,3.09,1,12,4,DOWN,hold,1,0.0992126,-0.008791,,,,,DOWN,DOWN,1.0,50,94.0
1789909039.006576,3454,13.14,1,12,4,DOWN,hold,1,0.09977016,0.00562,,,,,DOWN,DOWN,1.0,50,94.0
1789909039.1013572,3456,5.7,1,12,4,DOWN,hold,1,0.09957704,-0.001936,,,,,DOWN,DOWN,1.0,50,94.0
1789909039.1621754,3458,2.06,1,12,4,DOWN,hold,1,0.1006203,0.010477,,,,,DOWN,DOWN,1.0,50,94.0
1789909039.2714097,3460,6.97,1,12,4,DOWN,hold,1,0.10018156,-0.00436,,,,,DOWN,DOWN,1.0,50,94.0
1789909039.3314943,3462,4.58,1,12,4,DOWN,hold,1,0.10078446,0.006018,,,,,DOWN,DOWN,1.0,50,94.0
1789909039.439674,3464,10.08,1,12,4,DOWN,hold,1,0.10074897,-0.000352,,,,,DOWN,DOWN,1.0,50,94.0
1789909039.5016193,3466,10.15,1,12,4,DOWN,hold,1,0.10066736,-0.00081,,,,,DOWN,DOWN,1.0,50,94.0
1789909039.5635054,3468,3.08,1,12,4,DOWN,hold,1,0.10043932,-0.002265,,,,,DOWN,DOWN,1.0,50,94.0
1789909039.6722898,3470,10.35,1,12,4,DOWN,hold,1,0.10005142,-0.003862,,,,,DOWN,DOWN,1.0,50,94.0
1789909039.7335453,3472,5.8,1,12,4,DOWN,hold,1,0.0998769,-0.001744,,,,,DOWN,DOWN,1.0,50,94.0
1789909039.8412476,3474,11.04,1,12,4,DOWN,hold,1,0.10008269,0.00206,,,,,DOWN,DOWN,1.0,50,94.0
1789909039.9034338,3476,11.54,1,12,4,DOWN,hold,1,0.09990718,-0.001754,,,,,DOWN,DOWN,1.0,50,94.0
1789909039.996643,3478,2.0,1,12,4,DOWN,hold,1,0.09994016,0.00033,,,,,DOWN,DOWN,1.0,50,94.0
1789909040.075731,3480,13.45,1,12,4,DOWN,hold,1,0.10023218,0.002922,,,,,DOWN,DOWN,1.0,50,94.0
1789909040.167407,3482,4.2,1,12,4,DOWN,hold,1,0.09924663,-0.009833,,,,,DOWN,DOWN,1.0,50,94.0
1789909040.2439296,3484,14.3,1,12,4,DOWN,hold,1,0.09932671,0.000807,,,,,DOWN,DOWN,1.0,50,94.0
1789909040.33724,3486,11.07,1,12,4,DOWN,hold,1,0.09984349,0.005203,,,,,DOWN,DOWN,1.0,50,94.0
1789909040.400948,3488,8.04,1,12,4,DOWN,hold,1,0.09991452,0.000711,,,,,DOWN,DOWN,1.0,50,94.0
1789909040.507922,3490,13.0,1,12,4,DOWN,hold,1,0.10046599,0.005519,,,,,DOWN,DOWN,1.0,50,94.0
1789909040.5704055,3492,10.97,1,12,4,DOWN,hold,1,0.10025088,-0.002141,,,,,DOWN,DOWN,1.0,50,94.0
1789909040.6625721,3494,2.0,1,12,4,DOWN,hold,1,0.10226661,0.020107,,,,,DOWN,DOWN,1.0,50,94.0
1789909040.740576,3496,12.05,1,12,4,DOWN,hold,1,0.10075509,-0.01478,,,,,DOWN,DOWN,1.0,50,94.0
1789909040.833009,3498,7.33,1,12,4,DOWN,hold,1,0.10198911,0.012248,,,,,DOWN,DOWN,1.0,50,94.0
1789909040.8936355,3500,1.0,1,12,4,DOWN,hold,1,0.1017402,-0.002441,,,,,DOWN,DOWN,1.0,50,94.0
1789909041.0021238,3502,9.62,1,12,4,DOWN,hold,1,0.10140593,-0.003286,,,,,DOWN,DOWN,1.0,50,94.0
1789909041.0633993,3504,2.07,1,12,4,DOWN,hold,1,0.10191465,0.005017,,,,,DOWN,DOWN,1.0,50,94.0
1789909041.1722457,3506,9.6,1,12,4,DOWN,hold,1,0.10174916,-0.001624,,,,,DOWN,DOWN,1.0,50,94.0
1789909041.235322,3508,6.27,1,12,4,DOWN,hold,1,0.10197327,0.002203,,,,,DOWN,DOWN,1.0,50,94.0
1789909041.3432734,3510,12.79,1,12,4,DOWN,hold,1,0.10069759,-0.01251,,,,,DOWN,DOWN,1.0,50,94.0
1789909041.4050167,3512,10.32,1,12,4,DOWN,hold,1,0.10106579,0.003657,,,,,DOWN,DOWN,1.0,50,94.0
1789909041.4985204,3514,2.99,1,12,4,DOWN,hold,1,0.10092608,-0.001382,,,,,DOWN,DOWN,1.0,50,94.0
1789909041.5751574,3516,12.72,1,12,4,DOWN,hold,1,0.10158777,0.006556,,,,,DOWN,DOWN,1.0,50,94.0
1789909041.6703033,3518,7.91,1,12,4,DOWN,hold,1,0.10188212,0.002898,,,,,DOWN,DOWN,1.0,50,94.0
1789909041.7309718,3520,2.99,1,12,4,DOWN,hold,1,0.1019932,0.00109,,,,,DOWN,DOWN,1.0,50,94.0
1789909041.8389227,3522,10.76,1,12,4,DOWN,hold,1,0.10050704,-0.014571,,,,,DOWN,DOWN,1.0,50,94.0
1789909041.9012485,3524,8.4,1,12,4,DOWN,hold,1,0.1016751,0.011622,,,,,DOWN,DOWN,1.0,50,94.0
1789909042.009134,3526,8.92,1,12,4,DOWN,hold,1,0.1013483,-0.003214,,,,,DOWN,DOWN,1.0,50,94.0
1789909042.0701613,3528,7.07,1,12,4,DOWN,hold,1,0.10151626,0.001657,,,,,DOWN,DOWN,1.0,50,94.0
1789909042.1633725,3530,2.0,1,12,4,DOWN,hold,1,0.1026474,0.011142,,,,,DOWN,DOWN,1.0,50,94.0
1789909042.2399018,3532,11.04,1,12,4,DOWN,hold,1,0.10238635,-0.002543,,,,,DOWN,DOWN,1.0,50,94.0
1789909042.3340979,3534,1.54,1,12,4,DOWN,hold,1,0.10295991,0.005602,,,,,DOWN,DOWN,1.0,50,94.0
1789909042.3960898,3536,3.2,1,12,4,DOWN,hold,1,0.10192643,-0.010038,,,,,DOWN,DOWN,1.0,50,94.0
1789909042.50417,3538,9.16,1,12,4,DOWN,hold,1,0.10162032,-0.003003,,,,,DOWN,DOWN,1.0,50,94.0
1789909042.5673504,3540,2.08,1,12,4,DOWN,hold,1,0.10130916,-0.003062,,,,,DOWN,DOWN,1.0,50,94.0
1789909042.6760762,3542,14.34,1,12,4,DOWN,hold,1,0.10096419,-0.003405,,,,,DOWN,DOWN,1.0,50,94.0
1789909042.7368107,3544,10.0,1,12,4,DOWN,hold,1,0.10044608,-0.005132,,,,,DOWN,DOWN,1.0,50,94.0
1789909042.8450623,3546,15.23,1,12,4,DOWN,hold,1,0.10099263,0.005441,,,,,DOWN,DOWN,1.0,50,94.0
1789909042.9062667,3548,11.09,1,12,4,DOWN,hold,1,0.09946933,-0.015083,,,,,DOWN,DOWN,1.0,50,94.0
1789909042.9997904,3550,4.45,1,12,4,DOWN,hold,1,0.09943705,-0.000324,,,,,DOWN,DOWN,1.0,50,94.0
1789909043.0770564,3552,13.04,1,12,4,DOWN,hold,1,0.09866415,-0.007773,,,,,DOWN,DOWN,1.0,50,94.0
1789909043.1691005,3554,6.99,1,12,4,DOWN,hold,1,0.09900385,0.003443,,,,,DOWN,DOWN,1.0,50,94.0
1789909043.2461889,3556,13.96,1,12,4,DOWN,hold,1,0.09892955,-0.00075,,,,,DOWN,DOWN,1.0,50,94.0
1789909048.3165317,3678,10.97,1,13,2,RIGHT,hold,1,0.06062552,0.0022,,,,,LEFT,LEFT,0.9619,24,94.0
1789909048.3951066,3680,2.0,1,13,2,RIGHT,hold,1,0.06111787,0.008121,,,,,LEFT,LEFT,0.9626,25,94.0
1789909048.505464,3682,11.09,1,13,2,RIGHT,hold,1,0.06166255,0.008912,,,,,LEFT,LEFT,0.9636,26,94.0
1789909048.5659153,3684,5.32,1,13,2,RIGHT,hold,1,0.06219875,0.008696,,,,,LEFT,LEFT,0.9642,27,94.0
1789909048.6744914,3686,11.33,1,13,2,RIGHT,hold,1,0.06260006,0.006452,,,,,LEFT,LEFT,0.9644,28,94.0
1789909048.735261,3688,5.32,1,13,2,RIGHT,hold,1,0.06258887,-0.000179,,,,,LEFT,LEFT,0.9646,29,94.0
1789909048.8444793,3690,15.02,1,13,2,RIGHT,hold,1,0.06319454,0.009677,,,,,LEFT,LEFT,0.9614,30,94.0
1789909048.9061882,3692,10.17,1,13,2,RIGHT,hold,1,0.06332161,0.002011,,,,,LEFT,LEFT,0.9592,31,94.0
1789909048.999857,3694,3.95,1,13,2,RIGHT,hold,1,0.06375934,0.006913,,,,,LEFT,LEFT,0.9598,32,94.0
1789909049.0630891,3696,0.99,1,13,2,RIGHT,hold,1,0.06398546,0.003546,,,,,LEFT,LEFT,0.9589,33,94.0
1789909049.1698716,3698,7.36,1,13,2,RIGHT,hold,1,0.06474405,0.011856,,,,,LEFT,LEFT,0.9598,34,94.0
1789909049.2320218,3700,3.08,1,13,2,RIGHT,hold,1,0.06471379,-0.000467,,,,,LEFT,LEFT,0.9588,35,94.0
1789909049.3096564,3702,3.03,1,13,2,RIGHT,hold,1,0.06447016,-0.003765,,,,,LEFT,LEFT,0.9585,36,94.0
1789909049.4007719,3704,5.28,1,13,2,RIGHT,hold,1,0.0643241,-0.002266,,,,,LEFT,LEFT,0.9584,37,94.0
1789909049.5092912,3706,13.17,1,13,2,RIGHT,hold,1,0.06439558,0.001111,,,,,LEFT,LEFT,0.9593,38,94.0
1789909049.5696292,3708,9.25,1,13,2,RIGHT,hold,1,0.06465766,0.00407,,,,,LEFT,LEFT,0.9606,39,94.0
1789909049.6797519,3710,15.81,1,13,2,RIGHT,hold,1,0.06443344,-0.003468,,,,,LEFT,LEFT,0.9583,40,94.0
1789909049.7395856,3712,11.08,1,13,2,RIGHT,hold,1,0.06401345,-0.006518,,,,,LEFT,LEFT,0.9573,41,94.0
1789909049.8312132,3714,2.07,1,13,2,RIGHT,hold,1,0.06336441,-0.010139,,,,,LEFT,LEFT,0.9556,42,94.0
1789909049.909215,3716,14.09,1,13,2,RIGHT,hold,1,0.06287932,-0.007656,,,,,LEFT,LEFT,0.9545,43,94.0
1789909050.0012093,3718,4.98,1,13,2,RIGHT,hold,1,0.06215644,-0.011496,,,,,LEFT,LEFT,0.9535,44,94.0
1789909050.063511,3720,0.0,1,13,2,RIGHT,hold,1,0.06154304,-0.009869,,,,,LEFT,LEFT,0.9541,45,94.0
1789909050.171524,3722,9.06,1,13,2,RIGHT,hold,1,0.06155101,0.00013,,,,,LEFT,LEFT,0.9565,46,94.0
1789909050.2335837,3724,5.09,1,13,2,RIGHT,hold,1,0.06168984,0.002256,,,,,LEFT,LEFT,0.9585,47,94.0
1789909050.312271,3726,7.97,1,13,2,RIGHT,hold,1,0.06161805,-0.001164,,,,,LEFT,LEFT,0.9604,48,94.0
1789909050.4052823,3728,11.1,1,13,2,RIGHT,hold,1,0.06183161,0.003466,,,,,LEFT,LEFT,0.9625,49,94.0
1789909050.4975326,3730,5.59,1,13,2,RIGHT,hold,1,0.06225207,0.0068,,,,,LEFT,LEFT,0.9633,50,94.0
1789909050.5719512,3732,11.98,1,13,2,RIGHT,hold,1,0.06302134,0.012357,,,,,LEFT,LEFT,0.9647,50,94.0
1789909050.664181,3734,4.08,1,13,2,RIGHT,hold,1,0.06331065,0.004591,,,,,LEFT,LEFT,0.965,50,94.0
1789909050.740657,3736,12.46,1,13,2,RIGHT,hold,1,0.0628371,-0.00748,,,,,LEFT,LEFT,0.9636,50,94.0
1789909050.8340461,3738,5.46,1,13,2,RIGHT,hold,1,0.06268556,-0.002412,,,,,LEFT,LEFT,0.9637,50,94.0
1789909050.8948486,3740,3.99,1,13,2,RIGHT,hold,1,0.06250354,-0.002904,,,,,LEFT,LEFT,0.9642,50,94.0
1789909051.0019689,3742,6.9,1,13,2,RIGHT,hold,1,0.06257396,0.001127,,,,,LEFT,LEFT,0.9647,50,94.0
1789909051.0636935,3744,1.0,1,13,2,RIGHT,hold,1,0.06281586,0.003866,,,,,LEFT,LEFT,0.9653,50,94.0
1789909051.171769,3746,8.29,1,13,2,RIGHT,hold,1,0.0632524,0.00695,,,,,LEFT,LEFT,0.9652,50,94.0
1789909051.2334766,3748,4.11,1,13,2,RIGHT,hold,1,0.06378248,0.00838,,,,,LEFT,LEFT,0.9663,50,94.0
1789909051.3120332,3750,5.52,1,13,2,RIGHT,hold,1,0.06377397,-0.000133,,,,,LEFT,LEFT,0.9668,50,94.0
1789909051.4033105,3752,8.09,1,13,2,RIGHT,hold,1,0.06351454,-0.004068,,,,,LEFT,LEFT,0.9666,50,94.0
1789909051.4968488,3754,2.0,1,13,2,RIGHT,hold,1,0.06307108,-0.006982,,,,,LEFT,LEFT,0.966,50,94.0
1789909051.5741515,3756,14.43,1,13,2,RIGHT,hold,1,0.06269327,-0.00599,,,,,LEFT,LEFT,0.9657,50,94.0
1789909051.6658702,3758,3.89,1,13,2,RIGHT,hold,1,0.06271129,0.000287,,,,,LEFT,LEFT,0.9642,50,94.0
1789909051.7421923,3760,15.11,1,13,2,RIGHT,hold,1,0.06295355,0.003863,,,,,LEFT,LEFT,0.9634,50,94.0
1789909051.833642,3762,5.91,1,13,2,RIGHT,hold,1,0.06310466,0.0024,,,,,LEFT,LEFT,0.9651,50,94.0
1789909051.9099972,3764,14.14,1,13,2,RIGHT,hold,1,0.06317776,0.001158,,,,,LEFT,LEFT,0.965,50,94.0
1789909052.0041459,3766,7.24,1,13,2,RIGHT,hold,1,0.06371709,0.008537,,,,,LEFT,LEFT,0.9652,50,94.0
1789909052.0636706,3768,4.08,1,13,2,RIGHT,hold,1,0.06421554,0.007823,,,,,LEFT,LEFT,0.9659,50,94.0
1789909052.1717348,3770,7.09,1,13,2,RIGHT,hold,1,0.06457427,0.005586,,,,,LEFT,LEFT,0.9648,50,94.0
1789909052.2324836,3772,4.73,1,13,2,RIGHT,hold,1,0.06449371,-0.001248,,,,,LEFT,LEFT,0.9643,50,94.0
1789909052.3095217,3774,4.05,1,13,2,RIGHT,hold,1,0.06407416,-0.006505,,,,,LEFT,LEFT,0.9647,50,94.0
1789909052.4031992,3776,9.03,1,13,2,RIGHT,hold,1,0.06355422,-0.008115,,,,,LEFT,LEFT,0.9645,50,94.0
1789909052.4977362,3778,2.0,1,13,2,RIGHT,hold,1,0.06376451,0.003309,,,,,LEFT,LEFT,0.964,50,94.0
1789909052.57439,3780,9.1,1,13,2,RIGHT,hold,1,0.06434341,0.009079,,,,,LEFT,LEFT,0.9645,50,94.0
1789909052.6670456,3782,2.03,1,13,2,RIGHT,hold,1,0.0647128,0.005741,,,,,LEFT,LEFT,0.9645,50,94.0
1789909052.742801,3784,13.54,1,13,2,RIGHT,hold,1,0.06512476,0.006366,,,,,LEFT,LEFT,0.9649,50,94.0
1789909052.8352969,3786,7.61,1,13,2,RIGHT,hold,1,0.06538376,0.003977,,,,,LEFT,LEFT,0.9612,50,94.0
1789909052.897583,3788,3.23,1,13,2,RIGHT,hold,1,0.0654689,0.001302,,,,,LEFT,LEFT,0.9587,50,94.0
1789909053.0075102,3790,11.21,1,13,2,RIGHT,hold,1,0.06601887,0.008401,,,,,LEFT,LEFT,0.9596,50,94.0
1789909053.0680377,3792,6.14,1,13,2,RIGHT,hold,1,0.06625213,0.003533,,,,,LEFT,LEFT,0.9601,50,94.0
1789909053.1766114,3794,14.45,1,13,2,RIGHT,hold,1,0.06652745,0.004156,,,,,LEFT,LEFT,0.9613,50,94.0
1789909053.2402375,3796,11.97,1,13,2,RIGHT,hold,1,0.06646596,-0.000924,,,,,LEFT,LEFT,0.9618,50,94.0
1789909053.3154247,3798,9.84,1,13,2,RIGHT,hold,1,0.06693334,0.007032,,,,,LEFT,LEFT,0.9636,50,94.0
1789909053.395309,3800,1.03,1,13,2,RIGHT,hold,1,0.066912,-0.000319,,,,,LEFT,LEFT,0.9622,50,94.0
1789909053.5025358,3802,9.81,1,13,2,RIGHT,hold,1,0.06715347,0.003609,,,,,LEFT,LEFT,0.9625,50,94.0
1789909053.5637586,3804,3.04,1,13,2,RIGHT,hold,1,0.06696835,-0.002757,,,,,LEFT,LEFT,0.9618,50,94.0
1789909053.6718907,3806,10.76,1,13,2,RIGHT,hold,1,0.06691601,-0.000782,,,,,LEFT,LEFT,0.9633,50,94.0
1789909053.7331686,3808,7.11,1,13,2,RIGHT,hold,1,0.06662296,-0.004379,,,,,LEFT,LEFT,0.9633,50,94.0
1789909053.8417177,3810,13.26,1,13,2,RIGHT,hold,1,0.06614413,-0.007187,,,,,LEFT,LEFT,0.9622,50,94.0
1789909053.9025605,3812,8.49,1,13,2,RIGHT,hold,1,0.06563383,-0.007715,,,,,LEFT,LEFT,0.9624,50,94.0
1789909053.9965906,3814,1.03,1,13,2,RIGHT,hold,1,0.0652939,-0.005179,,,,,LEFT,LEFT,0.9627,50,94.0
1789909054.0746062,3816,10.15,1,13,2,RIGHT,hold,1,0.06508006,-0.003275,,,,,LEFT,LEFT,0.9625,50,94.0
1789909054.1662676,3818,4.07,1,13,2,RIGHT,hold,1,0.06510158,0.000331,,,,,LEFT,LEFT,0.9624,50,94.0
1789909054.2292578,3820,2.07,1,13,2,RIGHT,hold,1,0.06529194,0.002924,,,,,LEFT,LEFT,0.9619,50,94.0
1789909059.3957696,3944,3.16,2,14,2,RIGHT,hold,1,0.06811227,0.000716,,,,,LEFT,LEFT,0.9796,50,94.0
1789909059.4737716,3946,14.57,2,14,2,RIGHT,hold,1,0.06854602,0.006368,,,,,LEFT,LEFT,0.9806,50,94.0
1789909059.5673463,3948,7.89,2,14,2,RIGHT,hold,1,0.06818963,-0.005199,,,,,LEFT,LEFT,0.979,50,94.0
1789909059.6290593,3950,2.0,2,14,2,RIGHT,hold,1,0.06803897,-0.002209,,,,,LEFT,LEFT,0.9782,50,94.0
1789909059.7365544,3952,9.21,2,14,2,RIGHT,hold,1,0.06804878,0.000144,,,,,LEFT,LEFT,0.9781,50,94.0
1789909059.7975795,3954,4.32,2,14,2,RIGHT,hold,1,0.06783718,-0.00311,,,,,LEFT,LEFT,0.977,50,94.0
1789909059.9074314,3956,13.2,2,14,2,RIGHT,hold,1,0.06749662,-0.00502,,,,,LEFT,LEFT,0.9767,50,94.0
1789909059.967545,3958,6.92,2,14,2,RIGHT,hold,1,0.06741032,-0.001279,,,,,LEFT,LEFT,0.9769,50,94.0
1789909060.0761232,3960,13.7,2,14,2,RIGHT,hold,1,0.0674115,1.8e-05,,,,,LEFT,LEFT,0.9767,50,94.0
1789909060.13957,3962,10.18,2,14,2,RIGHT,hold,1,0.06774477,0.004944,,,,,LEFT,LEFT,0.9762,50,94.0
1789909060.231312,3964,2.99,2,14,2,RIGHT,hold,1,0.06804726,0.004465,,,,,LEFT,LEFT,0.9756,50,94.0
1789909060.2771943,3966,5.37,2,14,2,RIGHT,hold,1,0.06824504,0.002907,,,,,LEFT,LEFT,0.9766,50,94.0
1789909060.401697,3968,9.16,2,14,2,RIGHT,hold,1,0.06842223,0.002596,,,,,LEFT,LEFT,0.9757,50,94.0
1789909060.4638543,3970,3.03,2,14,2,RIGHT,hold,1,0.06815321,-0.003932,,,,,LEFT,LEFT,0.9773,50,94.0
1789909060.5727568,3972,13.31,2,14,2,RIGHT,hold,1,0.06828735,0.001968,,,,,LEFT,LEFT,0.9777,50,94.0
1789909060.632725,3974,5.09,2,14,2,RIGHT,hold,1,0.06833398,0.000683,,,,,LEFT,LEFT,0.9777,50,94.0
1789909060.7406895,3976,9.24,2,14,2,RIGHT,hold,1,0.06842192,0.001287,,,,,LEFT,LEFT,0.9792,50,94.0
1789909060.8024905,3978,7.1,2,14,2,RIGHT,hold,1,0.06827571,-0.002137,,,,,LEFT,LEFT,0.9776,50,94.0
1789909060.895373,3980,0.97,2,14,2,RIGHT,hold,1,0.06844656,0.002502,,,,,LEFT,LEFT,0.9765,50,94.0
1789909060.9728389,3982,12.09,2,14,2,RIGHT,hold,1,0.06862402,0.002593,,,,,LEFT,LEFT,0.9768,50,94.0
1789909061.0652962,3984,2.99,2,14,2,RIGHT,hold,1,0.068615,-0.000132,,,,,LEFT,LEFT,0.9778,50,94.0
