path,label
dataset_images\05_FORWARD\20260204_120951_L05_000191.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000192.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000193.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000194.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000195.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000196.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000197.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000198.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000199.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000200.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000201.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000202.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000203.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000204.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000205.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000206.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000207.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000208.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000209.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000210.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000211.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000212.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000213.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000214.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000215.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000216.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000217.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000218.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000219.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000220.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000221.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000222.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000223.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000224.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000225.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000226.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000227.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000228.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000229.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000230.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000231.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000232.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000233.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000234.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000235.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000236.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000237.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000238.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000239.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000240.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000241.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000242.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000243.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000244.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000245.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000246.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000247.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000248.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000249.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000250.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000251.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000252.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000253.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000254.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000255.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000256.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000257.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000258.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000259.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000260.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000261.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000262.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000263.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000264.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000265.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000266.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000267.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000268.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000269.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000270.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000271.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000272.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000273.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000274.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000275.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000276.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000277.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000278.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000279.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000280.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000281.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000282.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000283.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000284.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000285.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000286.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000287.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000288.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000289.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000290.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000291.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000292.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000293.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000294.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000295.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000296.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000297.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000298.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000299.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000300.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000301.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000302.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000303.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000304.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000305.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000306.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000307.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000308.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000309.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000310.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000311.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000312.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000313.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000314.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000315.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000316.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000317.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000318.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000319.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000320.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000321.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000322.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000323.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000324.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000325.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000326.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000327.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000328.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000329.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000330.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000331.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000332.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000333.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000334.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000335.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000336.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000337.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000338.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000339.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000340.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000341.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000342.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000343.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000344.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000345.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000346.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000347.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000348.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000349.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000350.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000351.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000352.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000353.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000354.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000355.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000356.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000357.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000358.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000359.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000360.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000361.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000362.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000363.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000364.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000365.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000366.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000367.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000368.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000369.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000370.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000371.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000372.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000373.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000374.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000375.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000376.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000377.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000378.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000379.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000380.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000381.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000382.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000383.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000384.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000385.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000386.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000387.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000388.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000389.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000390.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000391.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000392.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000393.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000394.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000395.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000396.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000397.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000398.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000399.jpg,5
dataset_images\06_BACK\20260204_120951_L06_000000.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000001.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000002.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000003.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000004.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000005.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000006.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000007.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000008.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000009.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000010.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000011.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000012.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000013.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000014.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000015.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000016.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000017.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000018.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000019.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000020.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000021.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000022.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000023.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000024.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000025.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000026.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000027.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000028.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000029.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000030.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000031.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000032.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000033.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000034.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000035.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000036.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000037.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000038.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000039.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000040.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000041.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000042.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000043.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000044.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000045.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000046.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000047.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000048.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000049.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000050.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000051.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000052.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000053.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000054.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000055.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000056.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000057.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000058.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000059.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000060.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000061.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000062.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000063.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000064.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000065.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000066.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000067.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000068.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000069.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000070.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000071.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000072.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000073.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000074.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000075.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000076.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000077.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000078.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000079.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000080.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000081.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000082.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000083.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000084.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000085.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000086.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000087.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000088.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000089.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000090.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000091.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000092.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000093.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000094.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000095.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000096.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000097.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000098.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000099.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000100.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000101.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000102.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000103.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000104.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000105.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000106.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000107.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000108.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000109.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000110.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000111.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000112.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000113.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000114.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000115.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000116.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000117.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000118.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000119.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000120.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000121.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000122.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000123.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000124.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000125.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000126.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000127.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000128.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000129.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000130.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000131.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000132.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000133.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000134.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000135.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000136.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000137.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000138.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000139.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000140.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000141.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000142.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000143.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000144.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000145.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000146.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000147.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000148.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000149.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000150.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000151.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000152.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000153.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000154.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000155.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000156.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000157.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000158.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000159.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000160.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000161.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000162.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000163.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000164.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000165.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000166.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000167.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000168.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000169.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000170.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000171.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000172.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000173.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000174.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000175.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000176.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000177.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000178.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000179.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000180.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000181.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000182.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000183.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000184.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000185.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000186.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000187.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000188.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000189.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000190.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000191.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000192.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000193.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000194.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000195.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000196.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000197.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000198.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000199.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000200.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000201.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000202.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000203.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000204.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000205.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000206.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000207.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000208.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000209.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000210.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000211.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000212.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000213.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000214.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000215.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000216.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000217.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000218.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000219.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000220.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000221.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000222.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000223.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000224.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000225.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000226.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000227.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000228.jpg,6
