t;bat;h;tof;yaw;vgx;vgy;vgz
1770208254.343914;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208255.3606312;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208256.3803718;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208257.3969114;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208258.4256043;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208259.4425995;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208260.458495;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208261.4886143;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208262.5155213;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208263.5273519;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208264.549781;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208265.5949533;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208266.6102152;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208267.6255345;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208268.6438332;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208269.6744096;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208270.692683;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208271.7229311;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208272.7432072;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208273.747487;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208274.7638028;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208275.779088;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208276.7913523;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208277.7996888;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208278.800006;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208279.8023355;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208280.8176186;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208281.8319046;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208282.8432446;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208283.8465621;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208284.8618479;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208285.8891034;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208286.9112275;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208287.9414732;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208288.9588723;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208289.9743438;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208290.9998834;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208292.0231254;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208293.0424013;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208294.0456867;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208295.0869038;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208296.0888662;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208297.0937893;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208298.10996;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208299.1299415;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208300.1299694;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208301.1482809;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208302.1786265;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208303.2059975;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208304.2332416;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208305.2343767;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208306.2646232;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208307.2934375;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208308.2957258;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208309.3238478;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208310.3535767;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208311.3558962;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208312.3721478;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208313.3884304;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208314.4092796;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208315.4425123;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208316.4568002;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208317.4704075;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208318.485669;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208319.515939;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208320.5331957;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208321.562482;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208322.5647655;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208323.5790534;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208324.5981452;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208325.6004584;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208326.6206934;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208327.6639054;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208328.6781855;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208329.7222953;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208330.7521205;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208331.7821352;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208332.7999728;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208333.8033118;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208334.8241763;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208335.8266525;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208336.8570867;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208337.8720732;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208338.8934796;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208339.906394;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208340.919092;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208341.9326305;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208342.9759076;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208343.9948928;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208345.007437;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208346.0105097;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208347.028623;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208348.0578356;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208349.0684829;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208350.0688307;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208351.0878813;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208352.1036744;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208353.1201048;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208354.1244485;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208355.1538596;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208356.1831474;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208357.2114747;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208358.227125;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208359.2464757;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208360.271623;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208361.2729368;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208362.3021507;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208363.307323;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208364.3364465;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208365.3542523;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208366.3798435;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208367.39879;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208368.4024274;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208369.418793;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208370.4477978;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208371.4751067;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208372.5050676;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208373.5237207;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208374.5453854;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208375.5497143;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208376.5658467;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208377.5802195;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208378.6103542;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208379.6225564;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208380.6366587;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208381.6496098;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208382.6633084;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208383.6766195;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208384.6954792;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208385.7160344;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208386.7196386;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208387.7201724;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208388.720313;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208389.7203362;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208390.723499;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208391.7409863;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208392.7468252;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208393.7621572;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208394.7809458;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208395.7858238;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208396.8028765;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208397.8202171;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208398.8213747;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208399.8490403;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208400.8656535;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208401.881522;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208402.8827353;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208403.9126444;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208404.9173527;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208405.9376879;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208406.9437516;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208407.9446325;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208408.9762058;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208409.994139;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208411.0094414;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208412.0364149;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208413.0495381;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208414.0764852;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208415.1074486;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208416.1192126;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208417.148505;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208418.1782973;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208419.2085996;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208420.2206469;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208421.2489176;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208422.2640507;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208423.2936485;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208424.3099442;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208425.32525;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208426.341068;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208427.3549466;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208428.3719082;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208429.3760986;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208430.3944988;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208431.4122345;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208432.4404528;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208433.4567618;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208434.4925838;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208435.5214639;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208436.5407312;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208437.5580204;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208438.5722759;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208439.5895896;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208440.6080575;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208441.6379583;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208442.6512783;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208443.6716619;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208444.7012541;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208445.7209651;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208446.7402217;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208447.7443142;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208448.7453938;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208449.7646651;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208450.7659497;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208451.7822282;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208452.8026762;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208453.8194284;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208454.8462107;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208455.8521862;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208456.8570478;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208457.8711429;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208458.888735;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208459.9094467;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208460.9131691;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208461.932721;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208462.9629014;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208463.9824548;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208465.0133054;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208466.0198743;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208467.0417502;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208468.0524971;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208469.0657182;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208470.082887;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208471.1015806;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208472.1043289;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208473.1233983;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208474.1401632;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208475.1600733;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208476.1786847;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208477.1965008;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208478.1983972;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208479.2162206;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208480.2196476;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208481.222403;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208482.2355256;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208483.2363966;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208484.2654634;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208485.2812333;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208486.310543;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208487.3124683;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208488.3434415;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208489.3747153;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208490.3780491;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208491.3782697;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208492.4069147;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208493.4321046;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208494.4616168;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208495.4656737;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208496.4713497;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208497.4765153;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208498.4935536;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208499.495005;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208500.5139866;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208501.5312684;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208502.5515451;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208503.5548544;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208504.5762203;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208505.5944936;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208506.5968237;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208507.6166685;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208508.6189842;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208509.6392634;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208510.6714714;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208511.6738212;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208512.6751468;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208513.7053952;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208514.7346392;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208515.7529218;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208516.7719307;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208517.7892096;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208518.808452;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208519.8277621;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208520.8460388;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208521.8662786;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208522.8800879;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208523.882152;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208524.896415;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208525.9144228;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208526.9336984;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208527.9489841;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208528.9622676;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208529.9825456;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208531.004895;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208532.0211627;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208533.0404367;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208534.0572581;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208535.086505;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208536.1037853;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208537.1210685;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208538.1410837;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208539.1573703;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208540.1726184;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208541.1759708;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208542.192253;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208543.210532;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208544.2278125;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208545.2401068;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208546.2434251;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208547.2467427;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208548.2560458;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208549.2753205;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208550.2935987;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208551.308851;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208552.3291256;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208553.3474438;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208554.366722;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208555.386993;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208556.399287;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208557.4156728;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208558.4326887;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208559.449158;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208560.4524777;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208561.467736;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208562.4887335;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208563.5109682;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208564.5262866;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208565.5478525;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208566.5661643;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208567.5864036;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208568.6007266;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208569.616014;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208570.6322622;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208571.6498098;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208572.6701152;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208573.6893578;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208574.691711;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208575.7069972;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208576.7222836;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208577.7382803;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208578.7537692;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208579.7680566;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208580.7873316;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208581.8026192;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208582.8189013;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208583.8371794;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208584.838497;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208585.8677495;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208586.8840032;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208587.9013164;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208588.915572;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208589.9328861;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208590.9521368;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208591.9703794;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208592.9916801;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208593.9940062;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208595.012282;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208596.0285697;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208597.047007;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208598.052353;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208599.0676396;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208600.0828912;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208601.1141346;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208602.129454;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208603.1454017;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208604.1616828;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208605.1779692;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208606.1812844;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208607.1955736;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208608.2238295;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208609.2421079;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208610.2553928;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208611.2706482;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208612.2839732;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208613.287258;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208614.3055718;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208615.3248482;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208616.3251705;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208617.3283405;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208618.342269;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208619.3755054;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208620.3848076;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208621.4010556;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208622.4173765;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208623.4355874;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208624.4558272;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208625.4861052;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208626.504286;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208627.5245585;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208628.5448325;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208629.564103;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208630.569152;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208631.5864284;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208632.606702;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208633.609022;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208634.6113434;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208635.6309152;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208636.6491864;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208637.6624777;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208638.6807895;18.0;0.0;10.0;93.0;0.0;0.0;0.0
