t,seq,frame_age_ms,distance_m,face_raw,crop_ok,face_bbox_w,face_bbox_h,faceid_score,face_auth,embed_ms,battery,segment
1789899257.4197154,3390,13.0,1.0,1,1,203,203,0.7926,1,10.844,94.0,3
1789899257.4831161,3391,11.0,1.0,1,1,203,203,0.7809,1,12.187,94.0,3
1789899257.5080206,3392,1.99,1.0,1,1,203,203,0.7855,1,12.146,94.0,3
1789899257.5449228,3393,5.98,1.0,1,1,203,203,0.7907,1,11.55,94.0,3
1789899257.5748415,3394,1.99,1.0,1,1,203,203,0.7666,1,12.032,94.0,3
1789899257.6217475,3395,6.02,1.0,1,1,203,203,0.7732,1,10.828,94.0,3
1789899257.6841297,3396,10.97,1.0,1,1,203,203,0.7601,1,12.598,94.0,3
1789899257.7090645,3397,5.99,1.0,1,0,203,203,,,,94.0,3
1789899257.7459648,3398,5.98,1.0,1,0,203,203,,,,94.0,3
1789899257.8072848,3399,3.04,1.0,1,0,203,203,,,,94.0,3
1789899257.8389006,3400,1.03,1.0,1,1,195,195,0.7539,1,9.465,94.0,3
1789899257.8848543,3401,15.0,1.0,1,1,195,195,0.7637,1,11.532,94.0,3
1789899257.909745,3402,1.0,1.0,1,1,195,195,0.7675,1,10.112,94.0,3
1789899257.9779532,3403,5.98,1.0,1,1,195,195,0.7795,1,12.057,94.0,3
1789899258.0088706,3404,4.99,1.0,1,1,195,195,0.7798,1,12.306,94.0,3
1789899258.0397882,3405,1.99,1.0,1,1,195,195,0.7955,1,10.825,94.0,3
1789899258.0861733,3406,14.96,1.0,1,1,195,195,0.7956,1,9.624,94.0,3
1789899258.1071181,3407,1.0,1.0,1,1,195,195,0.7926,1,12.27,94.0,3
1789899258.1779342,3408,6.99,1.0,1,1,195,195,0.802,1,11.462,94.0,3
1789899258.2238052,3409,12.96,1.0,1,0,195,195,,,,94.0,3
1789899258.2397647,3410,1.0,1.0,1,0,195,195,,,,94.0,3
1789899258.2845578,3411,13.88,1.0,1,0,195,195,,,,94.0,3
1789899258.346143,3412,7.49,1.0,1,1,190,190,0.7632,1,9.448,94.0,3
1789899258.3746424,3413,4.99,1.0,1,1,190,190,0.7541,1,12.233,94.0,3
1789899258.4095478,3414,4.99,1.0,1,1,190,190,0.7484,1,12.576,94.0,3
1789899258.4384723,3415,2.0,1.0,1,1,190,190,0.7253,1,10.81,94.0,3
1789899258.5162966,3416,13.0,1.0,1,1,190,190,0.7307,1,11.216,94.0,3
1789899258.5491774,3417,9.98,1.0,1,1,190,190,0.7454,1,11.174,94.0,3
1789899258.579639,3418,6.02,1.0,1,1,190,190,0.7554,1,13.842,94.0,3
1789899258.605537,3419,21.94,1.0,1,1,190,190,0.7409,1,13.468,94.0,3
1789899258.6713624,3420,2.0,1.0,1,1,190,190,0.7366,1,13.874,94.0,3
1789899258.7182367,3421,11.97,1.0,1,0,190,190,,,,94.0,3
1789899258.74919,3422,12.97,1.0,1,0,190,190,,,,94.0,3
1789899258.7796638,3423,0.0,1.0,1,0,190,190,,,,94.0,3
1789899258.8430357,3424,6.08,1.0,1,1,204,204,0.6168,1,14.355,94.0,3
1789899258.876435,3425,4.99,1.0,1,1,204,204,0.6127,1,13.295,94.0,3
1789899258.9043603,3426,1.99,1.0,1,1,204,204,0.6027,1,13.604,94.0,3
1789899258.949269,3427,11.0,1.0,1,1,204,204,0.5816,1,11.529,94.0,3
1789899259.0102718,3428,6.02,1.0,1,1,204,204,0.5755,1,12.032,94.0,3
1789899259.042182,3429,6.02,1.0,1,1,204,204,0.5662,1,12.542,94.0,3
1789899259.088635,3430,14.99,1.0,1,1,204,204,0.5549,1,11.109,94.0,3
1789899259.1105442,3431,7.98,1.0,1,1,204,204,0.5346,1,10.599,94.0,3
1789899259.1813538,3432,12.96,1.0,1,1,204,204,0.5278,1,10.894,94.0,3
1789899259.2122712,3433,4.96,1.0,1,0,204,204,,,,94.0,3
1789899259.2431884,3434,5.98,1.0,1,0,204,204,,,,94.0,3
1789899259.2893865,3435,14.97,1.0,1,0,204,204,,,,94.0,3
1789899259.3508308,3436,13.7,1.0,1,1,196,196,0.6125,1,9.448,94.0,3
1789899259.3777614,3437,4.99,1.0,1,1,196,196,0.5926,1,11.491,94.0,3
1789899259.4117002,3438,7.01,1.0,1,1,196,196,0.5758,1,10.213,94.0,3
1789899259.4435892,3439,5.99,1.0,1,1,196,196,0.6,1,10.528,94.0,3
1789899259.5184195,3440,12.97,1.0,1,1,196,196,0.5487,1,9.641,94.0,3
1789899259.5403278,3441,3.99,1.0,1,1,196,196,0.5557,1,12.621,94.0,3
1789899259.58273,3442,11.94,1.0,1,1,196,196,0.5621,1,11.567,94.0,3
1789899259.6086633,3443,25.93,1.0,1,1,196,196,0.5702,1,16.809,94.0,3
1789899259.673487,3444,4.99,1.0,1,1,196,196,0.5665,1,10.273,94.0,3
1789899259.718977,3445,11.58,1.0,1,0,196,196,,,,94.0,3
1789899259.7498927,3446,13.0,1.0,1,0,196,196,,,,94.0,3
1789899259.7808096,3447,13.0,1.0,1,0,196,196,,,,94.0,3
1789899259.8423927,3448,4.98,1.0,1,1,205,205,0.741,1,12.121,94.0,3
1789899259.8722806,3449,0.99,1.0,1,1,205,205,0.7419,1,13.819,94.0,3
1789899259.9191546,3450,11.97,1.0,1,1,205,205,0.7514,1,13.259,94.0,3
1789899259.9440882,3451,6.98,1.0,1,1,205,205,0.7457,1,11.023,94.0,3
1789899260.0134182,3452,3.99,1.0,1,1,205,205,0.7399,1,12.012,94.0,3
1789899260.0443695,3453,5.02,1.0,1,1,205,205,0.7318,1,11.899,94.0,3
1789899260.0763295,3454,4.56,1.0,1,1,205,205,0.7318,1,12.203,94.0,3
1789899260.106184,3455,1.0,1.0,1,1,205,205,0.7048,1,12.437,94.0,3
1789899260.184481,3456,13.96,1.0,1,1,205,205,0.7228,1,11.28,94.0,3
1789899260.2084188,3457,4.99,1.0,1,0,205,205,,,,94.0,3
1789899260.245824,3458,7.98,1.0,1,0,205,205,,,,94.0,3
1789899260.2770276,3459,6.27,1.0,1,0,205,205,,,,94.0,3
1789899260.339522,3460,1.03,1.0,1,1,207,207,0.7553,1,9.576,94.0,3
1789899260.3858736,3461,14.96,1.0,1,1,207,207,0.7601,1,10.332,94.0,3
1789899260.407818,3462,3.99,1.0,1,1,207,207,0.7745,1,12.382,94.0,3
1789899260.4467452,3463,9.01,1.0,1,1,207,207,0.7672,1,11.641,94.0,3
1789899260.5085468,3464,4.99,1.0,1,1,207,207,0.7452,1,12.492,94.0,3
1789899260.5394654,3465,2.99,1.0,1,1,207,207,0.7408,1,13.751,94.0,3
1789899260.5848517,3467,1.0,1.0,1,1,207,207,0.772,1,10.462,94.0,3
1789899260.6759274,3468,5.1,1.0,1,1,207,207,0.7758,1,8.874,94.0,3
1789899260.7083607,3469,4.99,1.0,1,0,207,207,,,,94.0,3
1789899260.7382815,3470,2.99,1.0,1,0,207,207,,,,94.0,3
1789899260.784341,3471,14.12,1.0,1,0,207,207,,,,94.0,3
1789899260.8467577,3472,8.97,1.0,1,1,200,200,0.8384,1,10.144,94.0,3
1789899260.874263,3473,2.99,1.0,1,1,200,200,0.8386,1,10.583,94.0,3
1789899260.9086816,3474,4.99,1.0,1,1,200,200,0.8334,1,11.883,94.0,3
1789899260.9545949,3475,2.0,1.0,1,1,200,200,0.8316,1,11.557,94.0,3
1789899261.016542,3476,10.97,1.0,1,1,200,200,0.8315,1,12.609,94.0,3
1789899261.0414755,3477,5.98,1.0,1,1,200,200,0.8364,1,13.268,94.0,3
1789899261.0788941,3478,5.98,1.0,1,1,200,200,0.8376,1,11.842,94.0,3
1789899261.110844,3479,7.02,1.0,1,1,200,200,0.8219,1,11.12,94.0,3
1789899261.1722589,3480,2.03,1.0,1,1,200,200,0.829,1,11.162,94.0,3
1789899261.2191303,3481,12.0,1.0,1,0,200,200,,,,94.0,3
1789899261.250053,3482,12.97,1.0,1,0,200,200,,,,94.0,3
1789899261.281168,3483,7.41,1.0,1,0,200,200,,,,94.0,3
1789899261.3428154,3484,3.33,1.0,1,1,208,208,0.8219,1,9.321,94.0,3
1789899261.374246,3485,1.99,1.0,1,1,208,208,0.8143,1,12.061,94.0,3
1789899261.4211204,3486,13.96,1.0,1,1,208,208,0.8259,1,10.323,94.0,3
1789899261.4510405,3487,7.98,1.0,1,1,208,208,0.8354,1,11.425,94.0,3
1789899261.5143874,3488,9.97,1.0,1,1,208,208,0.8289,1,11.122,94.0,3
1789899261.5463064,3489,7.98,1.0,1,1,208,208,0.8332,1,12.169,94.0,3
1789899261.5757334,3490,4.99,1.0,1,1,208,208,0.8246,1,12.099,94.0,3
1789899261.5976756,3491,12.96,1.0,1,1,208,208,0.831,1,13.633,94.0,3
1789899261.683583,3492,13.59,1.0,1,1,208,208,0.8228,1,9.391,94.0,3
1789899261.7055233,3493,2.99,1.0,1,0,208,208,,,,94.0,3
1789899261.7454145,3494,6.98,1.0,1,0,208,208,,,,94.0,3
1789899261.7763314,3495,5.98,1.0,1,0,208,208,,,,94.0,3
1789899261.8393312,3496,2.04,1.0,1,1,207,207,0.7705,1,9.099,94.0,3
1789899261.8856232,3497,12.48,1.0,1,1,207,207,0.7716,1,10.812,94.0,3
1789899261.9075696,3498,2.99,1.0,1,1,207,207,0.7592,1,10.368,94.0,3
1789899261.9484868,3499,3.02,1.0,1,1,207,207,0.7526,1,10.915,94.0,3
1789899262.0097086,3500,3.02,1.0,1,1,207,207,0.7262,1,12.561,94.0,3
1789899262.0565882,3501,10.01,1.0,1,1,207,207,0.6959,1,11.62,94.0,3
1789899262.0801046,3502,9.01,1.0,1,1,207,207,0.6606,1,13.082,94.0,3
1789899262.1189716,3503,12.97,1.0,1,1,207,207,0.5807,1,11.598,94.0,3
1789899262.1814194,3504,9.01,1.0,1,1,207,207,0.5881,1,9.82,94.0,3
1789899262.212302,3505,7.98,1.0,1,0,207,207,,,,94.0,3
1789899262.2432485,3506,6.01,1.0,1,0,207,207,,,,94.0,3
1789899262.2736084,3507,3.02,1.0,1,0,207,207,,,,94.0,3
1789899262.3509896,3508,13.9,1.0,1,1,213,213,0.6381,1,9.918,94.0,3
1789899262.3789315,3509,4.99,1.0,1,1,213,213,0.6228,1,13.586,94.0,3
1789899262.4128747,3510,7.02,1.0,1,1,213,213,0.626,1,10.866,94.0,3
1789899262.4427593,3511,4.99,1.0,1,1,213,213,0.6358,1,12.503,94.0,3
1789899262.5070958,3512,1.0,1.0,1,1,213,213,0.6826,1,12.227,94.0,3
1789899262.551975,3513,13.96,1.0,1,1,213,213,0.707,1,12.035,94.0,3
1789899262.5754235,3514,3.99,1.0,1,1,213,213,0.7394,1,12.919,94.0,3
1789899262.5973647,3515,13.96,1.0,1,1,213,213,0.7406,1,12.391,94.0,3
1789899262.6781485,3516,8.98,1.0,1,1,213,213,0.7203,1,11.928,94.0,3
1789899262.7075796,3517,3.99,1.0,1,0,213,213,,,,94.0,3
1789899262.7394948,3518,3.99,1.0,1,0,213,213,,,,94.0,3
1789899262.771263,3519,1.03,1.0,1,0,213,213,,,,94.0,3
1789899262.8468704,3520,10.33,1.0,1,1,211,211,0.7543,1,11.733,94.0,3
1789899262.8767948,3521,6.98,1.0,1,1,211,211,0.7545,1,10.67,94.0,3
1789899262.9087083,3522,3.99,1.0,1,1,211,211,0.761,1,13.572,94.0,3
1789899262.9396265,3523,1.99,1.0,1,1,211,211,0.7617,1,11.68,94.0,3
1789899263.0156505,3524,12.0,1.0,1,1,211,211,0.7464,1,13.519,94.0,3
1789899263.0415463,3525,2.99,1.0,1,1,211,211,0.7402,1,15.052,94.0,3
1789899263.0784507,3526,8.98,1.0,1,1,211,211,0.7352,1,13.736,94.0,3
1789899263.1054113,3527,1.03,1.0,1,1,211,211,0.7262,1,12.482,94.0,3
1789899263.1712005,3528,1.0,1.0,1,1,211,211,0.7246,1,13.735,94.0,3
1789899263.2171125,3529,12.0,1.0,1,0,211,211,,,,94.0,3
1789899263.2475088,3530,9.98,1.0,1,0,211,211,,,,94.0,3
1789899263.2793357,3531,7.04,1.0,1,0,211,211,,,,94.0,3
1789899263.3405786,3532,5.07,1.0,1,1,212,212,0.6929,1,9.89,94.0,3
1789899263.3879333,3533,15.49,1.0,1,1,212,212,0.698,1,9.217,94.0,3
1789899263.4089081,3534,4.01,1.0,1,1,212,212,0.7115,1,13.162,94.0,3
1789899263.4497998,3535,13.0,1.0,1,1,212,212,0.7121,1,7.962,94.0,3
1789899263.512171,3536,8.04,1.0,1,1,212,212,0.7181,1,7.432,94.0,3
1789899263.559092,3537,15.0,1.0,1,1,212,212,0.7259,1,7.847,94.0,3
1789899263.575008,3538,2.99,1.0,1,1,212,212,0.7164,1,8.619,94.0,3
1789899263.591961,3539,5.98,1.0,1,1,212,212,0.7088,1,6.37,94.0,3
1789899263.6810787,3540,12.07,1.0,1,1,212,212,0.7187,1,8.432,94.0,3
1789899263.712509,3541,5.98,1.0,1,0,212,212,,,,94.0,3
1789899263.7439344,3542,7.98,1.0,1,0,212,212,,,,94.0,3
1789899263.7744615,3543,1.01,1.0,1,0,212,212,,,,94.0,3
1789899263.8525846,3544,14.09,1.0,1,1,209,209,0.7881,1,8.765,94.0,3
1789899263.8776824,3545,7.98,1.0,1,1,209,209,0.7955,1,9.302,94.0,3
1789899263.915125,3546,10.01,1.0,1,1,209,209,0.7928,1,8.644,94.0,3
1789899263.94601,3547,5.98,1.0,1,1,209,209,0.792,1,8.005,94.0,3
1789899264.0078437,3548,2.99,1.0,1,1,209,209,0.7937,1,6.581,94.0,3
1789899264.037763,3549,1.0,1.0,1,1,209,209,0.7981,1,6.309,94.0,3
1789899264.0841448,3550,14.96,1.0,1,1,209,209,0.8173,1,8.092,94.0,3
1789899264.1156342,3551,9.98,1.0,1,1,209,209,0.8171,1,7.312,94.0,3
1789899264.1784923,3552,6.04,1.0,1,1,209,209,0.8254,1,6.364,94.0,3
1789899264.2093496,3553,3.99,1.0,1,0,209,209,,,,94.0,3
1789899264.2545948,3554,9.18,1.0,1,0,209,209,,,,94.0,3
1789899264.2853363,3555,14.0,1.0,1,0,209,209,,,,94.0,3
1789899264.348559,3556,10.42,1.0,1,1,212,212,0.7335,1,8.593,94.0,3
1789899264.373462,3557,2.0,1.0,1,1,212,212,0.6882,1,10.153,94.0,3
1789899264.4108741,3558,4.99,1.0,1,1,212,212,0.682,1,8.887,94.0,3
1789899264.440795,3559,1.0,1.0,1,1,212,212,0.7115,1,8.439,94.0,3
1789899264.5178745,3560,13.25,1.0,1,1,212,212,0.7578,1,11.606,94.0,3
1789899264.5408175,3561,0.0,1.0,1,1,212,212,0.7784,1,8.468,94.0,3
1789899264.5802867,3562,9.55,1.0,1,1,212,212,0.7894,1,8.45,94.0,3
1789899264.5962784,3563,6.02,1.0,1,1,212,212,0.792,1,6.21,94.0,3
1789899264.6740322,3564,2.99,1.0,1,1,212,212,0.7915,1,8.42,94.0,3
1789899264.7049499,3565,2.0,1.0,1,0,212,212,,,,94.0,3
1789899264.7363753,3566,0.0,1.0,1,0,212,212,,,,94.0,3
1789899264.782455,3567,12.46,1.0,1,0,212,212,,,,94.0,3
1789899264.8449655,3568,6.68,1.0,1,1,207,207,0.7482,1,11.067,94.0,3
1789899264.8719187,3569,2.02,1.0,1,1,207,207,0.7519,1,11.437,94.0,3
1789899264.906063,3570,2.0,1.0,1,1,207,207,0.7578,1,8.236,94.0,3
1789899264.9369714,3571,1.03,1.0,1,1,207,207,0.7637,1,7.517,94.0,3
1789899265.0143297,3572,11.18,1.0,1,1,207,207,0.7512,1,8.329,94.0,3
1789899265.0452514,3573,7.98,1.0,1,1,207,207,0.7325,1,6.593,94.0,3
1789899265.0772083,3574,9.02,1.0,1,1,207,207,0.7168,1,8.263,94.0,3
1789899265.1230824,3575,12.98,1.0,1,1,207,207,0.6973,1,8.245,94.0,3
1789899265.1699185,3576,1.0,1.0,1,1,207,207,0.6942,1,7.63,94.0,3
1789899265.21681,3577,11.48,1.0,1,0,207,207,,,,94.0,3
1789899265.2474575,3578,10.05,1.0,1,0,207,207,,,,94.0,3
1789899265.2785025,3579,7.08,1.0,1,0,207,207,,,,94.0,3
1789899265.339904,3580,4.99,1.0,1,1,208,208,0.7428,1,11.842,94.0,3
1789899265.3862853,3581,14.47,1.0,1,1,208,208,0.7351,1,7.854,94.0,3
1789899265.4181993,3582,11.97,1.0,1,1,208,208,0.745,1,8.06,94.0,3
1789899265.449117,3583,13.96,1.0,1,1,208,208,0.7567,1,7.454,94.0,3
1789899265.509996,3584,7.02,1.0,1,1,208,208,0.7797,1,6.258,94.0,3
1789899265.5419097,3585,5.03,1.0,1,1,208,208,0.7885,1,7.784,94.0,3
1789899265.5727856,3586,1.99,1.0,1,1,208,208,0.8004,1,8.67,94.0,3
1789899265.5892494,3587,7.49,1.0,1,1,208,208,0.8088,1,7.934,94.0,3
1789899265.6808434,3588,8.05,1.0,1,1,208,208,0.8358,1,11.764,94.0,3
1789899265.7052941,3589,1.51,1.0,1,0,208,208,,,,94.0,3
1789899265.7431896,3590,8.98,1.0,1,0,208,208,,,,94.0,3
1789899265.7734582,3591,4.25,1.0,1,0,208,208,,,,94.0,3
1789899265.850727,3592,13.87,1.0,1,1,207,207,0.7427,1,10.388,94.0,3
1789899265.8776906,3593,9.01,1.0,1,1,207,207,0.7347,1,10.891,94.0,3
1789899265.9120731,3594,5.93,1.0,1,1,207,207,0.7442,1,9.321,94.0,3
1789899265.943989,3595,8.98,1.0,1,1,207,207,0.7697,1,8.056,94.0,3
1789899266.0054512,3596,2.03,1.0,1,1,207,207,0.8114,1,6.343,94.0,3
1789899266.0363295,3597,1.0,1.0,1,1,207,207,0.8184,1,8.337,94.0,3
1789899266.0822065,3598,11.97,1.0,1,1,207,207,0.8185,1,6.193,94.0,3
1789899266.1131241,3599,1.99,1.0,1,1,207,207,0.8096,1,8.186,94.0,3
1789899266.175956,3600,5.98,1.0,1,1,207,207,0.7743,1,6.354,94.0,3
1789899266.221834,3601,14.96,1.0,1,0,207,207,,,,94.0,3
1789899266.2517848,3602,12.0,1.0,1,0,207,207,,,,94.0,3
1789899266.2826927,3603,8.0,1.0,1,0,207,207,,,,94.0,3
1789899266.3439484,3604,8.8,1.0,1,1,215,215,0.6638,1,8.54,94.0,3
1789899266.3748317,3605,3.99,1.0,1,1,215,215,0.6531,1,6.928,94.0,3
1789899266.4062536,3606,2.99,1.0,1,1,215,215,0.6426,1,8.073,94.0,3
1789899266.4521317,3607,5.98,1.0,1,1,215,215,0.6235,1,8.247,94.0,3
1789899266.513971,3608,10.97,1.0,1,1,215,215,0.6065,1,6.341,94.0,3
1789899266.5438867,3609,6.98,1.0,1,1,215,215,0.6034,1,8.196,94.0,3
1789899266.574806,3610,3.99,1.0,1,1,215,215,0.6085,1,7.935,94.0,3
1789899266.5897632,3611,7.98,1.0,1,1,215,215,0.6158,1,8.122,94.0,3
1789899266.6351492,3612,0.0,1.0,1,1,215,215,0.636,1,7.44,94.0,3
1789899266.7121654,3613,9.96,1.0,1,0,215,215,,,,94.0,3
1789899266.744264,3614,5.67,1.0,1,0,215,215,,,,94.0,3
1789899266.7732234,3615,4.52,1.0,1,0,215,215,,,,94.0,3
1789899266.8194358,3616,14.66,1.0,1,1,204,204,0.6006,1,7.323,94.0,3
1789899266.8812735,3617,11.97,1.0,1,1,204,204,0.5942,1,7.232,94.0,3
1789899266.9112353,3618,6.03,1.0,1,1,204,204,0.5861,1,7.583,94.0,3
1789899266.9571028,3619,10.01,1.0,1,1,204,204,0.6148,1,7.664,94.0,3
1789899266.987987,3620,15.95,1.0,1,1,204,204,0.6464,1,7.97,94.0,3
1789899267.049432,3621,12.0,1.0,1,1,204,204,0.6662,1,7.969,94.0,3
1789899267.0803158,3622,11.97,1.0,1,1,204,204,0.6809,1,7.474,94.0,3
1789899267.111234,3623,5.98,1.0,1,1,204,204,0.69,1,8.09,94.0,3
1789899267.1421516,3624,3.99,1.0,1,1,204,204,0.6926,1,8.665,94.0,3
1789899267.220722,3625,14.28,1.0,1,0,204,204,,,,94.0,3
1789899267.2516978,3626,1.97,1.0,1,0,204,204,,,,94.0,3
1789899267.2823753,3627,13.46,1.0,1,0,204,204,,,,94.0,3
1789899267.31416,3628,9.15,1.0,1,1,211,211,0.6896,1,7.976,94.0,3
1789899267.3760393,3629,5.03,1.0,1,1,211,211,0.6906,1,6.208,94.0,3
1789899267.4070163,3630,2.0,1.0,1,1,211,211,0.7012,1,8.955,94.0,3
1789899267.4379318,3631,1.0,1.0,1,1,211,211,0.7326,1,7.995,94.0,3
1789899267.4838088,3632,11.97,1.0,1,1,211,211,0.7689,1,8.353,94.0,3
1789899267.5446472,3633,4.99,1.0,1,1,211,211,0.8184,1,8.638,94.0,3
1789899267.5755644,3634,3.99,1.0,1,1,211,211,0.8195,1,7.628,94.0,3
1789899267.5905242,3635,6.98,1.0,1,1,211,211,0.7847,1,8.156,94.0,3
1789899267.6369088,3636,1.0,1.0,1,1,211,211,0.7305,1,8.682,94.0,3
1789899267.712965,3637,6.58,1.0,1,0,211,211,,,,94.0,3
1789899267.744112,3638,6.64,1.0,1,0,211,211,,,,94.0,3
1789899267.7757893,3639,6.04,1.0,1,0,211,211,,,,94.0,3
1789899267.8061829,3640,1.99,1.0,1,1,214,214,0.6925,1,6.228,94.0,3
1789899267.883863,3641,12.86,1.0,1,1,214,214,0.6984,1,6.112,94.0,3
1789899267.915286,3642,12.47,1.0,1,1,214,214,0.6904,1,7.537,94.0,3
1789899267.9462037,3643,7.98,1.0,1,1,214,214,0.6637,1,7.353,94.0,3
1789899267.9771209,3644,6.98,1.0,1,1,214,214,0.6404,1,6.265,94.0,3
1789899268.0379581,3645,1.0,1.0,1,1,214,214,0.6514,1,6.352,94.0,3
1789899268.0833445,3646,10.97,1.0,1,1,214,214,0.6508,1,6.412,94.0,3
1789899268.1147664,3647,11.48,1.0,1,1,214,214,0.6476,1,7.957,94.0,3
1789899268.145685,3648,6.98,1.0,1,1,214,214,0.6558,1,8.027,94.0,3
1789899268.2080753,3649,2.05,1.0,1,0,214,214,,,,94.0,3
1789899268.2385938,3650,2.0,1.0,1,0,214,214,,,,94.0,3
1789899268.2851777,3651,14.62,1.0,1,0,214,214,,,,94.0,3
1789899268.3168654,3652,9.54,1.0,1,1,216,216,0.7018,1,8.599,94.0,3
1789899268.3777325,3653,6.02,1.0,1,1,216,216,0.7331,1,8.878,94.0,3
1789899268.4091985,3654,6.02,1.0,1,1,216,216,0.743,1,7.619,94.0,3
1789899268.4560673,3655,14.99,1.0,1,1,216,216,0.757,1,7.401,94.0,3
1789899268.4869897,3656,15.99,1.0,1,1,216,216,0.7623,1,7.637,94.0,3
1789899268.5483599,3657,11.03,1.0,1,1,216,216,0.789,1,6.294,94.0,3
1789899268.5802147,3658,8.98,1.0,1,1,216,216,0.7925,1,8.691,94.0,3
1789899268.5961728,3659,12.97,1.0,1,1,216,216,0.7874,1,8.658,94.0,3
1789899268.6410508,3660,7.98,1.0,1,1,216,216,0.7838,1,8.022,94.0,3
1789899268.7039347,3661,2.05,1.0,1,0,216,216,,,,94.0,3
1789899268.7499378,3662,12.84,1.0,1,0,216,216,,,,94.0,3
1789899268.7809415,3663,12.01,1.0,1,0,216,216,,,,94.0,3
1789899268.8116798,3664,8.22,1.0,1,1,211,211,0.6639,1,9.278,94.0,3
1789899268.8735867,3665,3.99,1.0,1,1,211,211,0.6568,1,8.081,94.0,3
1789899268.920128,3666,8.64,1.0,1,1,211,211,0.6496,1,7.887,94.0,3
1789899268.951391,3667,14.96,1.0,1,1,211,211,0.6421,1,7.578,94.0,3
1789899268.9823103,3668,12.96,1.0,1,1,211,211,0.643,1,7.276,94.0,3
1789899269.0431492,3669,5.99,1.0,1,1,211,211,0.6495,1,6.239,94.0,3
1789899269.0880258,3670,12.96,1.0,1,1,211,211,0.6504,1,6.22,94.0,3
1789899269.1039832,3671,1.0,1.0,1,1,211,211,0.6379,1,6.264,94.0,3
1789899269.1503656,3672,13.96,1.0,1,1,211,211,0.6465,1,8.042,94.0,3
1789899269.2117112,3673,6.98,1.0,1,0,211,211,,,,94.0,3
1789899269.2435584,3674,5.91,1.0,1,0,211,211,,,,94.0,3
1789899269.274783,3675,6.66,1.0,1,0,211,211,,,,94.0,3
1789899269.3214314,3676,11.3,1.0,1,1,215,215,0.8002,1,8.767,94.0,3
1789899269.3826594,3677,11.0,1.0,1,1,215,215,0.8015,1,9.208,94.0,3
1789899269.413541,3678,8.97,1.0,1,1,215,215,0.8016,1,9.614,94.0,3
1789899269.4434614,3679,6.98,1.0,1,1,215,215,0.8074,1,9.497,94.0,3
1789899269.4753757,3680,5.98,1.0,1,1,215,215,0.8064,1,8.469,94.0,3
1789899269.5367188,3681,1.0,1.0,1,1,215,215,0.7913,1,8.905,94.0,3
1789899269.5835934,3682,11.97,1.0,1,1,215,215,0.784,1,8.594,94.0,3
1789899269.600549,3683,15.96,1.0,1,1,215,215,0.7774,1,8.717,94.0,3
1789899269.644464,3684,10.01,1.0,1,1,215,215,0.7715,1,7.458,94.0,3
1789899269.7053185,3685,4.04,1.0,1,0,215,215,,,,94.0,3
1789899269.7526047,3686,15.35,1.0,1,0,215,215,,,,94.0,3
1789899269.7845201,3687,13.94,1.0,1,0,215,215,,,,94.0,3
1789899269.8140519,3688,10.01,1.0,1,1,212,212,0.8317,1,8.137,94.0,3
1789899269.876875,3689,5.01,1.0,1,1,212,212,0.8337,1,8.203,94.0,3
1789899269.9078026,3690,3.0,1.0,1,1,212,212,0.8359,1,7.696,94.0,3
1789899269.9391963,3691,4.02,1.0,1,1,212,212,0.8362,1,7.424,94.0,3
1789899269.985038,3692,10.97,1.0,1,1,212,212,0.836,1,8.09,94.0,3
1789899270.0469227,3693,8.03,1.0,1,1,212,212,0.8364,1,6.341,94.0,3
1789899270.0783541,3694,9.54,1.0,1,1,212,212,0.8353,1,6.732,94.0,3
1789899270.1092722,3695,3.02,1.0,1,1,212,212,0.8004,1,6.554,94.0,3
1789899270.1401937,3696,3.03,1.0,1,1,212,212,0.8113,1,7.627,94.0,3
1789899270.2176476,3697,6.52,1.0,1,0,212,212,,,,94.0,3
1789899270.2485573,3698,10.06,1.0,1,0,212,212,,,,94.0,3
1789899270.2803874,3699,10.61,1.0,1,0,212,212,,,,94.0,3
1789899270.3104796,3700,4.94,1.0,1,1,215,215,0.7747,1,8.899,94.0,3
1789899270.3723164,3701,2.99,1.0,1,1,215,215,0.7772,1,9.356,94.0,3
1789899270.4042313,3702,1.0,1.0,1,1,215,215,0.7831,1,8.217,94.0,3
1789899270.4491107,3703,13.96,1.0,1,1,215,215,0.7785,1,7.88,94.0,3
1789899270.4790313,3704,7.98,1.0,1,1,215,215,0.7754,1,7.562,94.0,3
1789899270.5404198,3705,3.04,1.0,1,1,215,215,0.7513,1,6.339,94.0,3
1789899270.571293,3706,2.99,1.0,1,1,215,215,0.7568,1,6.106,94.0,3
1789899270.584259,3707,2.0,1.0,1,1,215,215,0.7696,1,7.989,94.0,3
1789899270.648847,3708,12.22,1.0,1,1,215,215,0.7793,1,8.265,94.0,3
1789899270.7116852,3709,10.97,1.0,1,0,215,215,,,,94.0,3
1789899270.7417896,3710,5.06,1.0,1,0,215,215,,,,94.0,3
1789899270.789535,3711,11.32,1.0,1,0,215,215,,,,94.0,3
1789899270.804971,3712,2.03,1.0,1,1,222,222,0.6325,1,11.788,94.0,3
1789899270.8807342,3713,7.98,1.0,1,1,222,222,0.6134,1,8.018,94.0,3
1789899270.911652,3714,9.97,1.0,1,1,222,222,0.599,1,6.44,94.0,3
1789899270.942154,3715,5.03,1.0,1,1,222,222,0.5911,1,7.691,94.0,3
1789899270.973661,3716,4.03,1.0,1,1,222,222,0.5845,1,7.952,94.0,3
